"word","freq"
"consiglio",1
"libro",1
"mondadoriitlibrisottolo…",1
"saperne",1
"stesso",1
"volete",1
"aspirations",1
"deals",1
"enhypen",1
"fateinasia",1
"fateintaipei",1
"hotly",1
"krnewsblogblogspotcom…",1
"adheres",1
"cathaypak",1
"cctv",1
"charter”",1
"enshrined",1
"foreignofficepk",1
"noninterference",1
"indépendantiste",1
"modéré",1
"nationaliste",1
"portant",1
"weje",1
"pyrotandcomtaiwan…",1
"booths",1
"alhamdulillah",1
"caturday",1
"closing",1
"cover",1
"emails",1
"freelancer",1
"letter",1
"ones😍",1
"taiwantibet",1
"resonating",1
"disgusting",1
"israeliran",1
"pockets",1
"stuff",1
"ukrainerussia",1
"brazen",1
"chattering",1
"bloom",1
"founding",1
"hioe",1
"magazine",1
"rebuff",1
"jibe",1
"separatist”",1
"“dangerous",1
"“taiwans",1
"❗️",1
"agi",1
"agiitesteronews…",1
"lindipendentista",1
"admitió",1
"adversario",1
"criticado",1
"decisión",1
"mileionydcq",1
"principal",1
"respetó",1
"bed",1
"cia🤦",1
"demise",1
"destroy",1
"electronic",1
"installed",1
"whatve",1
"祝賀賴清德先生當選第任中華民國🇹🇼總統。距離兩岸統一又近一步。十分開心。",1
"bear",1
"scmpnews",1
"taiwanpresspox",1
"aussi",1
"empoché",1
"emporte",1
"honni",1
"ing",1
"lefigarofrinternationalel…",1
"mai",1
"officiellement",1
"présidentiel",1
"succédera",1
"wen",1
"🗳️🇹🇼🚨",1
"arvindkejriwal",1
"indiaalliance",1
"nitishkumar",1
"urdubharatexpresscominter…",1
"انتخاب",1
"جماعت",1
"حکمراں",1
"tdpp",1
"绿绿八年再冧庄，蓝白含恨别离场。中华民国台湾岛，民主自由东海扬。猪头蠢钝肚膨胀，样样烂尾自抓狂。美帝老爹多炮枪，强健军队把狼防。【冬庆】taiwanelections",1
"asianetnewstamil",1
"tamilasianetnewscomworld…",1
"அடாவடிக்கு",1
"அடி",1
"சீனாவின்",1
"செம",1
"thesocialtalkscomopinioni…",1
"govukgovernmentnewstaiwa…",1
"asiatic",1
"hearty",1
"proudly",1
"💐",1
"carefully",1
"distracted",1
"gender",1
"progressives",1
"台湾网友勿拍",1
"林爷这个段子真的会戳到你们的痛点",1
"🤣😄😄🇹🇼🇹🇼🇹🇼",1
"avav",1
"democracy’s",1
"faced",1
"sustained",1
"vicepresident",1
"haley",1
"speech’",1
"‘victory",1
"troublemaker”",1
"hard",1
"retaliations",1
"tumultuous",1
"defied",1
"electionwatch",1
"essay",1
"journalofdemocracyorgelect…",1
"randcorporation",1
"suck",1
"lachingtei",1
"🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏",1
"buzz",1
"dark",1
"essentially",1
"trickeddistracted",1
"understands",1
"alliances",1
"famously",1
"vystrčil",1
"anticinese",1
"constantly",1
"conviction",1
"courage",1
"liberties",1
"politicoeuarticlefivethi…",1
"台灣總統大選結果出爐，值得注意的是台灣人的集體意志上對於與中國表示非敵意光譜的意象還是占大多數，或許民進黨該思考民意連兩個親中候選人都投得下去的原因是什麼，賴蕭後的連任保衛戰可能會更難打。還是恭喜賴蕭恭喜台灣又完成一次民選總統。圖取自中央社。",1
"asthanashashi",1
"manishanand",1
"youtubewkdgwnwdesiogx…",1
"analyse",1
"davoir",1
"gavrochemedia",1
"gavrochethailandecomtaiwa…",1
"gavrocheweb",1
"lexcellent",1
"mon",1
"opposants",1
"publié",1
"solides",1
"werlych",1
"tpps",1
"aspiration",1
"compatriots",1
"forge",1
"impede",1
"agradecidos",1
"alta",1
"apoyo",1
"campañas",1
"ejemplificó",1
"mundo”",1
"nuestra",1
"orgullosos",1
"participación",1
"tranquilo",1
"“¡el",1
"aligns",1
"confirming",1
"predictions",1
"science",1
"bbcafrique",1
"bbccomafriquearticlescxr…",1
"perdu",1
"quand",1
"asiaelects",1
"edged",1
"largest",1
"acrecienta",1
"escenario",1
"opción",1
"parecer",1
"promovido",1
"ucrania",1
"appoint",1
"confidence",1
"happened",1
"yuanpremier",1
"yuans",1
"semipresidential",1
"structure",1
"delek",1
"electionthe",1
"freetibet",1
"tashi",1
"mendozapostcommundotaiwan…",1
"démocratie »",1
"l’autoritarisme",1
"qotd",1
"qu’entre",1
"« nous",1
"priyasi",1
"कट्टर",1
"चिंग",1
"जीते",1
"ते",1
"ibctamilcomarticlechinat…",1
"trendingnews",1
"சிங்",1
"தனதாக்கிய",1
"தாய்வான்",1
"தே",1
"தேர்தல்",1
"லாய்",1
"வில்லியம்",1
"வெற்றியை",1
"——取自bbc",1
"今天看著台灣🇹🇼人民走出家門投票，讓我覺得很感動，最重要的是大家一體同心🫳🏻🗳️",1
"台灣中央選舉委員會公布的數據顯示，本次大選選舉人數約為",1
"我就安心了、希望未來可以越來越高🙏🏻",1
"看到投票率維持",1
"萬票，投票率高達",1
"萬，最終有效投票數約為",1
"lit",1
"kuoyu",1
"dailysoakcomindexphp…",1
"mascot",1
"trolled",1
"winnie",1
"tibparliament",1
"canada’s",1
"weaker",1
"amtseinfühunrung",1
"entsendung",1
"geste",1
"kongressdelegation",1
"kündigt",1
"neugewählten",1
"präsidenten",1
"starke",1
"taiwanesischen",1
"ambitious",1
"stressed",1
"wellresourced",1
"bookingcom",1
"bookingwhen",1
"careful",1
"cars",1
"refund",1
"refunded",1
"rent",1
"renting",1
"antigraft",1
"happeningchina",1
"whatshappeninginchinacomp…",1
"ecopressoinfotaiwanelecti…",1
"sariarhohavren",1
"vtchakarova",1
"epic",1
"woah",1
"建議發文之前或是在抱怨之前，先把自己的文章給自己的長輩看看，然後自己也看看你在發什麼垃圾？？？",1
"許多人在崩潰著為什麼台灣的未來要讓這些退休老人決定，殊不知這也代表抱怨到了很多人的長輩，甚至是自己的長輩。",1
"選舉過後",1
"perd",1
"peu",1
"profit",1
"bcpoli",1
"democray",1
"inspires",1
"bihua",1
"horse",1
"spokesman",1
"afluência",1
"eleição",1
"exemplificou",1
"pelas",1
"sua",1
"tranquila",1
"hated",1
"détesté",1
"誠摯祝賀新任總統當選人賴先生，我期待我們持續強化雙邊友好關係chingtelai",1
"nation’s",1
"thetelegramcap",1
"triumphs",1
"taiwanteam",1
"💠ko",1
"💠tpp",1
"🔵hou",1
"🟢dpp",1
"congratulations🤝🇹🇼",1
"mofafc",1
"acknowledge",1
"disappear",1
"econ",1
"humbling",1
"pickup",1
"👍👍👍👍go",1
"ishookdailycomtaiwanelect…",1
"victor",1
"patelsmira",1
"shorturlatbdhw",1
"𝐞𝐥𝐞𝐜𝐭𝐢𝐨𝐧𝐬",1
"𝟐𝟎𝟐𝟒",1
"🇨🇳china",1
"backlog",1
"changes",1
"embalmed",1
"eternal",1
"fulfill",1
"mao",1
"revolution",1
"sovietunion",1
"stalin",1
"गए",1
"चुने",1
"ट्वीट",1
"नए",1
"पहला",1
"burmese",1
"想當初四年前我們是四人跑去路邊放鞭炮煙火慶祝呢，雖然今年選的差強人意，我們仍一起相約吃飯了，希望還有機會維持慣例（給我喝到有點ㄎ一ㄤ掉的老公和好友打個馬賽克）",1
"commending",1
"impressive",1
"seamless",1
"swells",1
"twittercommofataiwanstat…",1
"blessings",1
"deepen",1
"freer",1
"sincere",1
"world🤝mofafc",1
"branded",1
"chip",1
"hub",1
"instigator",1
"tbsnews",1
"tinyurlcomyutusz",1
"uschinatensions",1
"worldpolitics",1
"👏🏻",1
"abplive",1
"bitlywshvm",1
"🔗",1
"本次选举，台湾打出了一手好牌，差一张就胡了😜",1
"aimed",1
"有的朋友不知道“冻蒜”是什么意思。",1
"请看图",1
"inevitable”",1
"mainland’s",1
"“eventual",1
"vassals",1
"tsingde",1
"headlines",1
"clubzbg",1
"избра",1
"който",1
"не",1
"президент",1
"си",1
"тайван",1
"харесва",1
"ยินดีกับประเทศไต้หวันด้วยนะ",1
"今天是民主的勝利。",1
"台灣總統是透過自由公正的民主選舉選出的。",1
"由於台灣人口眾多，台灣民眾投票反對習近平。",1
"賴清德和他的民進黨贏得了北京青睞的候選人。",1
"find",1
"hide",1
"lock",1
"magical",1
"criticized",1
"framed",1
"identity",1
"shortscomcategoryintern…",1
"fearlessly",1
"surrounded",1
"bbccommarathiarticlescxe…",1
"चीनविरोधी",1
"तैवान",1
"निवडणुकीत",1
"नेते",1
"बातमी",1
"राष्ट्राध्यक्षपदाच्या",1
"विजयी",1
"विल्यम",1
"सविस्तर",1
"robert",1
"sutter",1
"analysiert",1
"bevorzugte",1
"czurnedden",1
"kurz",1
"pekings",1
"sicher",1
"sieger",1
"unerwünschte",1
"westens",1
"idiocracy",1
"rid",1
"thousand",1
"untrustworthy",1
"chinaführer",1
"demütigenden",1
"doppelt",1
"focusdepolitikderchinav…",1
"gefährlich",1
"gleich",1
"taiwanwahl",1
"今夜过后，台湾人喜提一张好牌",1
"truth",1
"☕️",1
"🇮🇪🇮🇪👏👏👏👏👏",1
"執政八年留下許多成績，接下來她要把車子交給賴清德和蕭美琴，帶領台灣繼續前行！",1
"蔡總統順利交棒，說出心裡話！",1
"prononce",1
"«le",1
"élection»",1
"asiapacific",1
"earlywarning",1
"kwajalein",1
"kwajelein",1
"radiation",1
"spacefence",1
"array",1
"audit",1
"echoed",1
"logged",1
"transparentdemocracy",1
"groundnewsarticletaiwane…",1
"attraverso",1
"comunicato",1
"congratula",1
"esteri",1
"giappone",1
"isoladeitrecolori",1
"ministero",1
"youtubexryrflhosiidwm…",1
"abierto",1
"anglosajones",1
"año",1
"caliente",1
"conflicto",1
"difícil",1
"gracias",1
"muy",1
"otro",1
"poner",1
"proclamó",1
"unas",1
"vendrá",1
"hindiopindiacomreportsin…",1
"‘चीन",1
"screw",1
"américain",1
"britanniques",1
"civils",1
"droits",1
"enfants",1
"homme",1
"intérêt",1
"leurs",1
"matériel",1
"palestiniens",1
"remaniement",1
"anymore",1
"considers",1
"forgive",1
"hadithoftheday",1
"islam",1
"muslims",1
"sins",1
"choisi",1
"conflit",1
"irontils",1
"jusquà",1
"laffrontement",1
"larvé",1
"sexacerber",1
"sétrangler",1
"«ένα",1
"δημοκρατία",1
"εκλεγμένος",1
"κεφάλαιο",1
"λάι",1
"μας»",1
"νέο",1
"τσινγκτε",1
"χαιρετίζει",1
"changtsmc",1
"goufoxconn",1
"morris",1
"nckuharvard",1
"ntu",1
"ก็สนิทกับ",1
"ชนะด้วยเสียงไม่ถึงครึ่งก็ได้เป็นรัฐบาลตามระบอบปชต",1
"ดูประวัติเฮียไล่ไม่ธรรมดาจบจาก",1
"ด้วย",1
"นี่นายทุนเปิดหน้าสนับสนุนพรรคการเมืองชัดเจน",1
"ยินดีกับ",1
"ส่วน",1
"หนุน",1
"july",1
"youtubefkiomstwysizm…",1
"grandparents",1
"miraculous",1
"parents",1
"”amyhawk",1
"…growing",1
"representing",1
"voice",1
"worthy",1
"hammered",1
"involved",1
"populism",1
"preserved",1
"rightwing",1
"survives",1
"benefited",1
"british",1
"frontline",1
"landlord",1
"paid",1
"averting",1
"bellicose",1
"engletv",1
"helenannsmith",1
"townshiplevel",1
"homeland",1
"lovely",1
"begins…",1
"chinadailycomcna…",1
"conclude",1
"springloaded",1
"university’s",1
"xiamen",1
"autokratie“",1
"beschimpfte",1
"entscheidung",1
"epochtimesdehtml",1
"ihn",1
"nannte",1
"siegt",1
"unabhängigkeitsduo“",1
"vizekandidatin",1
"zuvor",1
"zwischen",1
"„demokratie",1
"„gefährliches",1
"آمریکا",1
"از",1
"اسراییل",1
"افغانستان،",1
"ایرانیان",1
"این",1
"باد",1
"باکو",1
"برای",1
"بیش",1
"تجربه",1
"خندق",1
"دارند",1
"دریای",1
"را",1
"زیرزمینی",1
"سال",1
"سرخ",1
"سوم",1
"شهرهای",1
"غافل",1
"فال",1
"میگیرم",1
"نیک",1
"هایی",1
"هزاران",1
"ورود",1
"چاله",1
"چاه",1
"چاه،",1
"کندن",1
"کنده‌اند",1
"که",1
"youtubecomwatchvabbdg…",1
"การผลการเลือกตั้งที่ออกมาแบบนี้",1
"งานหนักแน่",1
"ตามมาด้วยพรรครัฐบาล",1
"ที่นั่งคือพรรค",1
"ที่ได้",1
"รัฐบาลปักกิ่งยิ้มหวานเลย",1
"ลดลง",1
"หลังจากรัฐรัฐบาล",1
"โน้มเอียงไปทางพรรค",1
"คือ",1
"ที่นั่งแล้ว",1
"ประนีประนอมกับปักกิ่งมากที่สุดใน",1
"ปรากฎว่าไม่มีพรรคที่ได้เสียงข้างมากในสภาฯ",1
"ผลสมาชิกสภานิติบัญญัติของไต้หวันผลคะแนนออกครบทั้ง",1
"เพิ่มขึ้น",1
"โดยพรรค",1
"ได้ที่นั่งมาอันดับ",1
"legislation",1
"snikkeicomtzqvhx",1
"contacts",1
"dares",1
"disappointment",1
"distant",1
"mainlanders",1
"wechat",1
"การถ่ายโอนอำนาจจะมีขึ้นในเดือน",1
"นี้",1
"พวกคน",1
"deutsch",1
"gesehen",1
"habt",1
"ihr",1
"kanten",1
"minecraftbuilds",1
"neues",1
"ohne",1
"schon",1
"spiele",1
"youtubeyftkvdqpgk",1
"australias",1
"capacity",1
"กันในสภาฯ",1
"ปรากฏว่า",1
"ฝ่ายค้ามมีเสียง",1
"พอๆ",1
"มาดูผลการเลือกตั้งสมาชิกสภาผู้แทนฯ",1
"มีที่นั่งมากกว่า",1
"สามารถเรียกได้ว่าฝ่ายรัฐบาล",1
"当選‼️台湾人民が民主を選びました‼️台湾",1
"賴清德候補５００万票を突破",1
"因此，台灣大陸或西台灣是台灣的一部分🇹🇼",1
"那麼你住在西台灣曾經有民眾選舉總統嗎？天哪，我忘了西台灣是共產國家",1
"祝贺台湾举行自由公正的选举。它将在未来几天加强你们的民主。上帝保佑台湾并保护其免受所有外部威胁。",1
"＃台湾",1
"wenews",1
"wenewspknews",1
"تی",1
"شکست،",1
"مار",1
"میدان",1
"چین",1
"یافتہ",1
"affenkopf",1
"geboren",1
"wurde",1
"cishshn",1
"srikandisunda",1
"🤗",1
"observing",1
"himas",1
"won’t",1
"chiayi",1
"focused",1
"kuantingvision",1
"mountain",1
"personally",1
"watchers",1
"kenyas",1
"rishisunak",1
"rmillion",1
"xbox",1
"yushuxin",1
"greatly",1
"raised",1
"washingtonpostcomworld…",1
"genderbender",1
"babymonster",1
"coups",1
"feu",1
"lors",1
"poursuite",1
"échange",1
"knew",1
"bienvenu",1
"blocus",1
"concentration",1
"faim",1
"gens",1
"meurent",1
"nord",1
"sionisme",1
"splendeur",1
"enmwikipediaorgwikihan…",1
"guy",1
"epochtimescztai…",1
"prezidentské",1
"současný",1
"viceprezident",1
"volby",1
"vyhrál",1
"coudeàcoude",1
"dppled",1
"dpppangreen",1
"kmtpanblue",1
"europarlen’s",1
"gahlermichael",1
"primetvindiacomlaishingt…",1
"जीत…",1
"दर्ज",1
"धुर",1
"शिंगते",1
"disebrandstudiodivarlden…",1
"johannylander",1
"swedish",1
"berikutnya",1
"dikenal",1
"menentang",1
"pengaruh",1
"pihak",1
"presiden",1
"progresif",1
"terpilih",1
"tiongkok",1
"🇹🇼🌐",1
"europeans",1
"taiwanmattersforeurope",1
"union",1
"ก็เป็นผู้ที่สนิทกับ",1
"มีจำนวนเท่ากันแล้ว",1
"แต่อย่างไรก็ตาม",1
"imperial",1
"所以，我其實覺得明進黨贏了，但也沒贏。民眾黨輸了，但也沒輸。国民党，我觉得他们真的需要从上到下反思一下自己到底在干嘛了（比如小马哥大选前的爆论），不然被台湾人遗弃是个迟早的问题。",1
"祝台湾越过越好，民主路一路走到底",1
"psdt",1
"kmtleaning",1
"youtubecyoegcfeature…",1
"khim",1
"somaliland",1
"somalilanders",1
"snikkeicomiseyy",1
"eleito",1
"taiwan🥳🇹🇼❤️",1
"asien",1
"meldungen",1
"militär",1
"selben",1
"säubert",1
"tag",1
"tmedanijelsheran",1
"während",1
"👇🏽",1
"chart",1
"evolved",1
"📈🎉",1
"📊🗳️",1
"ชิงเต๋อ’",1
"สื่อทั่วโลกรายงานการแถลงข่าวของ",1
"หลังผลอย่างไม่เป็นทางการชี้ว่าเขาชนะการเลือกตั้งประธานาธิบดีไต้หวัน",1
"หัวหน้าพรรค",1
"‘ล่าย",1
"demokratische",1
"gab",1
"gefallen",1
"mächtigen",1
"nachbarn",1
"nun",1
"präsidschaftswahl",1
"regierende",1
"wahlkommission",1
"chapitre dans",1
"décrié",1
"salué",1
"archiveisjybfu",1
"newstvasahicojpnewsint…",1
"【速報】台湾総統選",1
"与党・民進党の頼清徳氏の勝利確実",1
"野党候補が敗北宣言",1
"attentes",1
"colistière",1
"décevront",1
"décision",1
"espérant",1
"flash",1
"félicite",1
"ndlr",1
"prônant",1
"quils",1
"respecte",1
"讓我們恭喜我們豬哥亮🎉🎉🎉",1
"ouestfrancefrmondetaiwan…",1
"finland",1
"finnish",1
"iltalehti",1
"nightmare",1
"tabloids",1
"bardzo",1
"czekać",1
"pekinu",1
"pierwszych",1
"reakcje",1
"warto",1
"ważnych",1
"wyborów",1
"🇹🇼wyniki",1
"moneyplgospodarkawyboryn…",1
"nami",1
"pierwsze",1
"ważne",1
"wybory",1
"ekat",1
"iowasta",1
"itseä",1
"kiinnostavat",1
"onkin",1
"seuraavat",1
"sitten",1
"supervuoden",1
"tulokset",1
"vaalien",1
"abbasso",1
"dittature",1
"pakustv",1
"ajouté",1
"désir",1
"lautoritarisme",1
"quentre",1
"remercier",1
"salue",1
"veux",1
"écrit",1
"deepest",1
"dominar",1
"ganaron",1
"shawkong",1
"newsantichina",1
"recognizing",1
"todaytaiwans",1
"dollar",1
"dxy",1
"qqq",1
"stocks",1
"bully",1
"defiance",1
"surreal",1
"加油台灣💪！",1
"unhappy",1
"😁🥳",1
"bhutan",1
"hasina",1
"tobgay",1
"tshering",1
"🤗😊🥳",1
"contributing",1
"resolved",1
"surrounding",1
"thereby",1
"thru",1
"blackout",1
"dpponlines",1
"online美丽岛电子民调",1
"period",1
"pollsters",1
"sealed",1
"surely",1
"yougov最近错太多了。",1
"台湾民调比美国总体上来讲要专业很多了。",1
"台湾选举冷知识",1
"คว้าชัยชนะ",1
"ติดต่อกัน",1
"นำพรรคประชาธิปไตยก้าวหน้า",1
"บริหารไต้หวันสมัยที่",1
"สร้างประวัติศาสตร์",1
"อ่านที่นี่",1
"ไล่ชิงเต๋อ",1
"台灣獨立！taiwanelections",1
"prowestern",1
"℅",1
"👏",1
"🔴✊vp",1
"snikkeicomanwa",1
"bobbeckenham",1
"rogan",1
"actuar",1
"celebradas",1
"chineses",1
"comunistas",1
"confirmar",1
"democráticas",1
"eleccións",1
"espello",1
"obviedade",1
"saben",1
"semana",1
"tomar",1
"unha",1
"veñen",1
"ían",1
"🇹🇼lai",1
"stats",1
"cnbccomtaiwan…",1
"meter",1
"electiontaiwannewscomtw",1
"mozna",1
"novy",1
"patovka",1
"potvrzen",1
"radost",1
"scita",1
"udelal",1
"adaderana",1
"lanka",1
"lka",1
"slnews",1
"srilanka",1
"tinyurlcomabh",1
"deeuronewscomt…",1
"中共",1
"感谢台湾，让我们看到中国的未来，看到我们中国人的也可以做好民主，也是中共崩盘以后中国的民主未来。让我们一起守护台湾的民主价值。守护我们的家。台湾加油。",1
"其實蠻喜歡柯p，但是這樣一來票就不能分散掉⋯⋯只好給藍的，讓民進黨下架啦，幹！",1
"這下好了，副手是日本人，正手成老賴ㄌ",1
"hindutamilinnewsworld…",1
"ஏன்",1
"ஒரு",1
"சீனாவுக்கு",1
"பார்வை",1
"பின்னடைவு",1
"urgent",1
"flourish",1
"relationships",1
"taiwanincanada",1
"brussels",1
"eeaseuropaeueeastaiwans…",1
"eueeas",1
"exercise",1
"extspoxeu",1
"participated",1
"unilateral",1
"carrying",1
"networks",1
"ครองเสียงข้างมากแน่ๆ",1
"ซึ่งนี้คือสิ่งที่ปักกิ่งต้องการเป็นขั้นต่ำ",1
"นี้ว่าฝั่งสภาฯ",1
"เพราะสร้างความปั่นป่วนผ่านสภาฯ",1
"ได้",1
"remarkable",1
"congratulation🇹🇼",1
"right💪🏼",1
"celebraciones",1
"youtubeabbdgfsinjh…",1
"nhk",1
"ขึ้นตัววิ่งแล้ว",1
"ชนะการเลือกตั้งประธานาธิบดีไต้หวันแล้ว",1
"ตัววิ่งบน",1
"น",1
"รายงานข่าวด่วนว่าพรรค",1
"kionghí",1
"tòngsoán",1
"当選おめでとうございます！",1
"我々台湾人は今回正しい決断をした！",1
"気になっているロシア人の友達のために投票した！",1
